2016-09-03 03:59:01,917,Setting,Step,Elapsed Time,Metric1,Metric2,Metric3,Param1,Param2,Param3,Param4
2016-09-03 11:11:42,168,filter:14-conv1:2-conv2:128-fc:256-Momentum,1_epoch,0.316,93.340,NA,NA,14,2,128,256
2016-09-03 11:11:42,715,filter:14-conv1:2-conv2:128-fc:512-Momentum,1_epoch,0.499,93.040,NA,NA,14,2,128,512
2016-09-03 11:11:51,513,filter:14-conv1:2-conv2:256-fc:1-Momentum,1_epoch,0.406,10.280,NA,NA,14,2,256,1
2016-09-03 11:11:51,676,filter:14-conv1:2-conv2:256-fc:2-Momentum,1_epoch,0.483,10.280,NA,NA,14,2,256,2
2016-09-03 11:12:00,345,filter:14-conv1:2-conv2:256-fc:8-Momentum,1_epoch,0.401,10.280,NA,NA,14,2,256,8
2016-09-03 11:12:00,641,filter:14-conv1:2-conv2:256-fc:4-Momentum,1_epoch,0.507,10.280,NA,NA,14,2,256,4
2016-09-03 11:12:09,563,filter:14-conv1:2-conv2:256-fc:16-Momentum,1_epoch,0.413,73.180,NA,NA,14,2,256,16
2016-09-03 11:12:09,648,filter:14-conv1:2-conv2:256-fc:32-Momentum,1_epoch,0.434,86.680,NA,NA,14,2,256,32
2016-09-03 11:12:18,799,filter:14-conv1:2-conv2:256-fc:64-Momentum,1_epoch,0.41,84.390,NA,NA,14,2,256,64
2016-09-03 11:12:18,979,filter:14-conv1:2-conv2:256-fc:128-Momentum,1_epoch,0.502,87.090,NA,NA,14,2,256,128
2016-09-03 11:12:29,040,filter:14-conv1:2-conv2:256-fc:256-Momentum,1_epoch,0.436,91.460,NA,NA,14,2,256,256
2016-09-03 11:12:30,110,filter:14-conv1:2-conv2:256-fc:512-Momentum,1_epoch,0.544,90.160,NA,NA,14,2,256,512
2016-09-03 11:12:42,601,filter:14-conv1:2-conv2:512-fc:1-Momentum,1_epoch,0.61,10.280,NA,NA,14,2,512,1
2016-09-03 11:12:42,804,filter:14-conv1:2-conv2:512-fc:2-Momentum,1_epoch,0.728,10.280,NA,NA,14,2,512,2
2016-09-03 11:12:55,565,filter:14-conv1:2-conv2:512-fc:4-Momentum,1_epoch,0.603,10.280,NA,NA,14,2,512,4
2016-09-03 11:12:55,606,filter:14-conv1:2-conv2:512-fc:8-Momentum,1_epoch,0.628,10.280,NA,NA,14,2,512,8
2016-09-03 11:13:08,547,filter:14-conv1:2-conv2:512-fc:16-Momentum,1_epoch,0.61,39.560,NA,NA,14,2,512,16
2016-09-03 11:13:09,033,filter:14-conv1:2-conv2:512-fc:32-Momentum,1_epoch,0.742,83.940,NA,NA,14,2,512,32
2016-09-03 11:13:21,977,filter:14-conv1:2-conv2:512-fc:64-Momentum,1_epoch,0.632,25.580,NA,NA,14,2,512,64
2016-09-03 11:13:22,681,filter:14-conv1:2-conv2:512-fc:128-Momentum,1_epoch,0.829,12.790,NA,NA,14,2,512,128
2016-09-03 11:13:37,033,filter:14-conv1:2-conv2:512-fc:256-Momentum,1_epoch,0.691,23.260,NA,NA,14,2,512,256
2016-09-03 11:13:39,805,filter:14-conv1:2-conv2:512-fc:512-Momentum,1_epoch,0.848,85.800,NA,NA,14,2,512,512
2016-09-03 11:13:45,260,filter:14-conv1:4-conv2:1-fc:1-Momentum,1_epoch,0.184,25.590,NA,NA,14,4,1,1
2016-09-03 11:13:45,376,filter:14-conv1:4-conv2:1-fc:2-Momentum,1_epoch,0.233,44.850,NA,NA,14,4,1,2
2016-09-03 11:13:50,932,filter:14-conv1:4-conv2:1-fc:8-Momentum,1_epoch,0.188,87.100,NA,NA,14,4,1,8
2016-09-03 11:13:51,218,filter:14-conv1:4-conv2:1-fc:4-Momentum,1_epoch,0.369,77.670,NA,NA,14,4,1,4
2016-09-03 11:13:56,419,filter:14-conv1:4-conv2:1-fc:32-Momentum,1_epoch,0.179,91.280,NA,NA,14,4,1,32
2016-09-03 11:13:56,506,filter:14-conv1:4-conv2:1-fc:16-Momentum,1_epoch,0.219,91.140,NA,NA,14,4,1,16
2016-09-03 11:14:01,909,filter:14-conv1:4-conv2:1-fc:128-Momentum,1_epoch,0.184,88.880,NA,NA,14,4,1,128
2016-09-03 11:14:02,225,filter:14-conv1:4-conv2:1-fc:64-Momentum,1_epoch,0.392,93.440,NA,NA,14,4,1,64
2016-09-03 11:14:07,505,filter:14-conv1:4-conv2:1-fc:512-Momentum,1_epoch,0.186,10.280,NA,NA,14,4,1,512
2016-09-03 11:14:07,760,filter:14-conv1:4-conv2:1-fc:256-Momentum,1_epoch,0.311,94.660,NA,NA,14,4,1,256
2016-09-03 11:14:12,822,filter:14-conv1:4-conv2:2-fc:1-Momentum,1_epoch,0.187,29.670,NA,NA,14,4,2,1
2016-09-03 11:14:12,832,filter:14-conv1:4-conv2:2-fc:2-Momentum,1_epoch,0.184,36.620,NA,NA,14,4,2,2
2016-09-03 11:14:18,237,filter:14-conv1:4-conv2:2-fc:8-Momentum,1_epoch,0.177,89.180,NA,NA,14,4,2,8
2016-09-03 11:14:18,532,filter:14-conv1:4-conv2:2-fc:4-Momentum,1_epoch,0.319,71.240,NA,NA,14,4,2,4
2016-09-03 11:14:24,026,filter:14-conv1:4-conv2:2-fc:32-Momentum,1_epoch,0.18,94.570,NA,NA,14,4,2,32
2016-09-03 11:14:24,109,filter:14-conv1:4-conv2:2-fc:16-Momentum,1_epoch,0.222,93.870,NA,NA,14,4,2,16
2016-09-03 11:14:29,437,filter:14-conv1:4-conv2:2-fc:128-Momentum,1_epoch,0.184,94.790,NA,NA,14,4,2,128
2016-09-03 11:14:29,727,filter:14-conv1:4-conv2:2-fc:64-Momentum,1_epoch,0.345,92.780,NA,NA,14,4,2,64
2016-09-03 11:14:34,857,filter:14-conv1:4-conv2:2-fc:256-Momentum,1_epoch,0.191,93.730,NA,NA,14,4,2,256
2016-09-03 11:14:34,886,filter:14-conv1:4-conv2:2-fc:512-Momentum,1_epoch,0.187,10.280,NA,NA,14,4,2,512
2016-09-03 11:14:40,028,filter:14-conv1:4-conv2:4-fc:1-Momentum,1_epoch,0.183,29.890,NA,NA,14,4,4,1
2016-09-03 11:14:40,079,filter:14-conv1:4-conv2:4-fc:2-Momentum,1_epoch,0.192,35.870,NA,NA,14,4,4,2
2016-09-03 11:14:45,532,filter:14-conv1:4-conv2:4-fc:8-Momentum,1_epoch,0.18,92.630,NA,NA,14,4,4,8
2016-09-03 11:14:45,702,filter:14-conv1:4-conv2:4-fc:4-Momentum,1_epoch,0.279,75.340,NA,NA,14,4,4,4
2016-09-03 11:14:50,912,filter:14-conv1:4-conv2:4-fc:32-Momentum,1_epoch,0.183,95.350,NA,NA,14,4,4,32
2016-09-03 11:14:51,069,filter:14-conv1:4-conv2:4-fc:16-Momentum,1_epoch,0.264,93.840,NA,NA,14,4,4,16
2016-09-03 11:14:56,239,filter:14-conv1:4-conv2:4-fc:128-Momentum,1_epoch,0.184,96.300,NA,NA,14,4,4,128
2016-09-03 11:14:56,431,filter:14-conv1:4-conv2:4-fc:64-Momentum,1_epoch,0.298,95.240,NA,NA,14,4,4,64
2016-09-03 11:15:01,810,filter:14-conv1:4-conv2:4-fc:512-Momentum,1_epoch,0.187,97.020,NA,NA,14,4,4,512
2016-09-03 11:15:01,810,filter:14-conv1:4-conv2:4-fc:256-Momentum,1_epoch,0.188,94.290,NA,NA,14,4,4,256
2016-09-03 11:15:07,243,filter:14-conv1:4-conv2:8-fc:1-Momentum,1_epoch,0.188,10.280,NA,NA,14,4,8,1
2016-09-03 11:15:07,519,filter:14-conv1:4-conv2:8-fc:2-Momentum,1_epoch,0.362,10.280,NA,NA,14,4,8,2
2016-09-03 11:15:12,670,filter:14-conv1:4-conv2:8-fc:8-Momentum,1_epoch,0.181,90.140,NA,NA,14,4,8,8
2016-09-03 11:15:12,789,filter:14-conv1:4-conv2:8-fc:4-Momentum,1_epoch,0.241,81.110,NA,NA,14,4,8,4
2016-09-03 11:15:17,619,filter:14-conv1:4-conv2:8-fc:32-Momentum,1_epoch,0.183,95.430,NA,NA,14,4,8,32
2016-09-03 11:15:17,922,filter:14-conv1:4-conv2:8-fc:16-Momentum,1_epoch,0.328,94.540,NA,NA,14,4,8,16
2016-09-03 11:15:23,237,filter:14-conv1:4-conv2:8-fc:128-Momentum,1_epoch,0.186,95.560,NA,NA,14,4,8,128
2016-09-03 11:15:23,246,filter:14-conv1:4-conv2:8-fc:64-Momentum,1_epoch,0.187,95.560,NA,NA,14,4,8,64
2016-09-03 11:15:28,559,filter:14-conv1:4-conv2:8-fc:512-Momentum,1_epoch,0.202,94.990,NA,NA,14,4,8,512
2016-09-03 11:15:28,568,filter:14-conv1:4-conv2:8-fc:256-Momentum,1_epoch,0.203,94.590,NA,NA,14,4,8,256
2016-09-03 11:15:33,846,filter:14-conv1:4-conv2:16-fc:1-Momentum,1_epoch,0.191,10.280,NA,NA,14,4,16,1
2016-09-03 11:15:33,886,filter:14-conv1:4-conv2:16-fc:2-Momentum,1_epoch,0.204,10.280,NA,NA,14,4,16,2
2016-09-03 11:15:39,336,filter:14-conv1:4-conv2:16-fc:4-Momentum,1_epoch,0.216,68.590,NA,NA,14,4,16,4
2016-09-03 11:15:39,522,filter:14-conv1:4-conv2:16-fc:8-Momentum,1_epoch,0.311,91.320,NA,NA,14,4,16,8
2016-09-03 11:15:45,038,filter:14-conv1:4-conv2:16-fc:32-Momentum,1_epoch,0.209,95.820,NA,NA,14,4,16,32
2016-09-03 11:15:45,056,filter:14-conv1:4-conv2:16-fc:16-Momentum,1_epoch,0.212,94.980,NA,NA,14,4,16,16
2016-09-03 11:15:50,685,filter:14-conv1:4-conv2:16-fc:64-Momentum,1_epoch,0.2,94.840,NA,NA,14,4,16,64
2016-09-03 11:15:50,900,filter:14-conv1:4-conv2:16-fc:128-Momentum,1_epoch,0.319,96.030,NA,NA,14,4,16,128
2016-09-03 11:15:56,466,filter:14-conv1:4-conv2:16-fc:512-Momentum,1_epoch,0.211,96.150,NA,NA,14,4,16,512
2016-09-03 11:15:56,752,filter:14-conv1:4-conv2:16-fc:256-Momentum,1_epoch,0.358,95.520,NA,NA,14,4,16,256
2016-09-03 11:16:02,502,filter:14-conv1:4-conv2:32-fc:2-Momentum,1_epoch,0.229,10.280,NA,NA,14,4,32,2
2016-09-03 11:16:02,512,filter:14-conv1:4-conv2:32-fc:1-Momentum,1_epoch,0.228,10.280,NA,NA,14,4,32,1
2016-09-03 11:16:08,337,filter:14-conv1:4-conv2:32-fc:8-Momentum,1_epoch,0.207,83.280,NA,NA,14,4,32,8
2016-09-03 11:16:08,485,filter:14-conv1:4-conv2:32-fc:4-Momentum,1_epoch,0.289,43.150,NA,NA,14,4,32,4
2016-09-03 11:16:14,442,filter:14-conv1:4-conv2:32-fc:32-Momentum,1_epoch,0.214,96.170,NA,NA,14,4,32,32
2016-09-03 11:16:14,450,filter:14-conv1:4-conv2:32-fc:16-Momentum,1_epoch,0.215,93.610,NA,NA,14,4,32,16
2016-09-03 11:16:20,325,filter:14-conv1:4-conv2:32-fc:128-Momentum,1_epoch,0.218,95.630,NA,NA,14,4,32,128
2016-09-03 11:16:20,761,filter:14-conv1:4-conv2:32-fc:64-Momentum,1_epoch,0.297,95.250,NA,NA,14,4,32,64
2016-09-03 11:16:26,964,filter:14-conv1:4-conv2:32-fc:512-Momentum,1_epoch,0.221,95.390,NA,NA,14,4,32,512
2016-09-03 11:16:26,990,filter:14-conv1:4-conv2:32-fc:256-Momentum,1_epoch,0.227,96.950,NA,NA,14,4,32,256
2016-09-03 11:16:33,354,filter:14-conv1:4-conv2:64-fc:2-Momentum,1_epoch,0.238,10.280,NA,NA,14,4,64,2
2016-09-03 11:16:33,675,filter:14-conv1:4-conv2:64-fc:1-Momentum,1_epoch,0.388,10.280,NA,NA,14,4,64,1
2016-09-03 11:16:40,050,filter:14-conv1:4-conv2:64-fc:8-Momentum,1_epoch,0.252,56.090,NA,NA,14,4,64,8
2016-09-03 11:16:40,117,filter:14-conv1:4-conv2:64-fc:4-Momentum,1_epoch,0.276,47.850,NA,NA,14,4,64,4
2016-09-03 11:16:46,574,filter:14-conv1:4-conv2:64-fc:32-Momentum,1_epoch,0.248,94.380,NA,NA,14,4,64,32
2016-09-03 11:16:46,915,filter:14-conv1:4-conv2:64-fc:16-Momentum,1_epoch,0.453,90.440,NA,NA,14,4,64,16
2016-09-03 11:16:53,409,filter:14-conv1:4-conv2:64-fc:128-Momentum,1_epoch,0.251,94.590,NA,NA,14,4,64,128
2016-09-03 11:16:53,815,filter:14-conv1:4-conv2:64-fc:64-Momentum,1_epoch,0.471,95.760,NA,NA,14,4,64,64
2016-09-03 11:17:00,711,filter:14-conv1:4-conv2:64-fc:256-Momentum,1_epoch,0.265,93.700,NA,NA,14,4,64,256
2016-09-03 11:17:01,084,filter:14-conv1:4-conv2:64-fc:512-Momentum,1_epoch,0.435,94.240,NA,NA,14,4,64,512
2016-09-03 11:17:08,294,filter:14-conv1:4-conv2:128-fc:2-Momentum,1_epoch,0.315,10.280,NA,NA,14,4,128,2
2016-09-03 11:17:08,641,filter:14-conv1:4-conv2:128-fc:1-Momentum,1_epoch,0.474,10.280,NA,NA,14,4,128,1
2016-09-03 11:17:16,239,filter:14-conv1:4-conv2:128-fc:4-Momentum,1_epoch,0.316,10.280,NA,NA,14,4,128,4
2016-09-03 11:17:16,249,filter:14-conv1:4-conv2:128-fc:8-Momentum,1_epoch,0.32,74.860,NA,NA,14,4,128,8
2016-09-03 11:17:24,044,filter:14-conv1:4-conv2:128-fc:32-Momentum,1_epoch,0.314,90.680,NA,NA,14,4,128,32
2016-09-03 11:17:24,151,filter:14-conv1:4-conv2:128-fc:16-Momentum,1_epoch,0.362,79.440,NA,NA,14,4,128,16
2016-09-03 11:17:32,080,filter:14-conv1:4-conv2:128-fc:128-Momentum,1_epoch,0.318,92.050,NA,NA,14,4,128,128
2016-09-03 11:17:32,126,filter:14-conv1:4-conv2:128-fc:64-Momentum,1_epoch,0.316,94.430,NA,NA,14,4,128,64
2016-09-03 11:17:40,167,filter:14-conv1:4-conv2:128-fc:256-Momentum,1_epoch,0.326,92.920,NA,NA,14,4,128,256
2016-09-03 11:17:40,620,filter:14-conv1:4-conv2:128-fc:512-Momentum,1_epoch,0.523,94.790,NA,NA,14,4,128,512
2016-09-03 11:17:49,958,filter:14-conv1:4-conv2:256-fc:2-Momentum,1_epoch,0.443,10.280,NA,NA,14,4,256,2
2016-09-03 11:17:50,328,filter:14-conv1:4-conv2:256-fc:1-Momentum,1_epoch,0.626,10.280,NA,NA,14,4,256,1
2016-09-03 11:17:59,978,filter:14-conv1:4-conv2:256-fc:4-Momentum,1_epoch,0.432,32.790,NA,NA,14,4,256,4
2016-09-03 11:18:00,029,filter:14-conv1:4-conv2:256-fc:8-Momentum,1_epoch,0.44,37.880,NA,NA,14,4,256,8
2016-09-03 11:18:09,905,filter:14-conv1:4-conv2:256-fc:32-Momentum,1_epoch,0.429,91.300,NA,NA,14,4,256,32
2016-09-03 11:18:10,180,filter:14-conv1:4-conv2:256-fc:16-Momentum,1_epoch,0.573,48.110,NA,NA,14,4,256,16
2016-09-03 11:18:20,157,filter:14-conv1:4-conv2:256-fc:64-Momentum,1_epoch,0.429,89.280,NA,NA,14,4,256,64
2016-09-03 11:18:20,297,filter:14-conv1:4-conv2:256-fc:128-Momentum,1_epoch,0.495,92.640,NA,NA,14,4,256,128
2016-09-03 11:18:30,770,filter:14-conv1:4-conv2:256-fc:256-Momentum,1_epoch,0.459,92.810,NA,NA,14,4,256,256
2016-09-03 11:18:31,874,filter:14-conv1:4-conv2:256-fc:512-Momentum,1_epoch,0.556,86.680,NA,NA,14,4,256,512
2016-09-03 11:18:45,881,filter:14-conv1:4-conv2:512-fc:1-Momentum,1_epoch,0.665,10.280,NA,NA,14,4,512,1
2016-09-03 11:18:46,051,filter:14-conv1:4-conv2:512-fc:2-Momentum,1_epoch,0.729,10.280,NA,NA,14,4,512,2
2016-09-03 11:19:00,209,filter:14-conv1:4-conv2:512-fc:8-Momentum,1_epoch,0.68,19.210,NA,NA,14,4,512,8
2016-09-03 11:19:00,229,filter:14-conv1:4-conv2:512-fc:4-Momentum,1_epoch,0.665,10.280,NA,NA,14,4,512,4
2016-09-03 11:19:14,377,filter:14-conv1:4-conv2:512-fc:16-Momentum,1_epoch,0.68,10.280,NA,NA,14,4,512,16
2016-09-03 11:19:14,763,filter:14-conv1:4-conv2:512-fc:32-Momentum,1_epoch,0.805,32.950,NA,NA,14,4,512,32
2016-09-03 11:19:29,232,filter:14-conv1:4-conv2:512-fc:64-Momentum,1_epoch,0.677,55.080,NA,NA,14,4,512,64
2016-09-03 11:19:29,952,filter:14-conv1:4-conv2:512-fc:128-Momentum,1_epoch,0.853,81.070,NA,NA,14,4,512,128
2016-09-03 11:19:46,064,filter:14-conv1:4-conv2:512-fc:256-Momentum,1_epoch,0.743,58.310,NA,NA,14,4,512,256
2016-09-03 11:19:48,119,filter:14-conv1:4-conv2:512-fc:512-Momentum,1_epoch,0.882,90.680,NA,NA,14,4,512,512
2016-09-03 11:19:53,674,filter:14-conv1:8-conv2:1-fc:2-Momentum,1_epoch,0.192,44.330,NA,NA,14,8,1,2
2016-09-03 11:19:54,093,filter:14-conv1:8-conv2:1-fc:1-Momentum,1_epoch,0.278,26.730,NA,NA,14,8,1,1
2016-09-03 11:19:59,530,filter:14-conv1:8-conv2:1-fc:8-Momentum,1_epoch,0.202,86.060,NA,NA,14,8,1,8
2016-09-03 11:19:59,798,filter:14-conv1:8-conv2:1-fc:4-Momentum,1_epoch,0.361,68.620,NA,NA,14,8,1,4
2016-09-03 11:20:05,197,filter:14-conv1:8-conv2:1-fc:32-Momentum,1_epoch,0.193,91.530,NA,NA,14,8,1,32
2016-09-03 11:20:05,299,filter:14-conv1:8-conv2:1-fc:16-Momentum,1_epoch,0.241,93.670,NA,NA,14,8,1,16
2016-09-03 11:20:10,812,filter:14-conv1:8-conv2:1-fc:64-Momentum,1_epoch,0.197,94.140,NA,NA,14,8,1,64
2016-09-03 11:20:10,827,filter:14-conv1:8-conv2:1-fc:128-Momentum,1_epoch,0.197,92.550,NA,NA,14,8,1,128
2016-09-03 11:20:16,270,filter:14-conv1:8-conv2:1-fc:512-Momentum,1_epoch,0.197,93.880,NA,NA,14,8,1,512
2016-09-03 11:20:16,559,filter:14-conv1:8-conv2:1-fc:256-Momentum,1_epoch,0.35,94.020,NA,NA,14,8,1,256
2016-09-03 11:20:22,020,filter:14-conv1:8-conv2:2-fc:2-Momentum,1_epoch,0.191,51.980,NA,NA,14,8,2,2
2016-09-03 11:20:22,229,filter:14-conv1:8-conv2:2-fc:1-Momentum,1_epoch,0.317,27.130,NA,NA,14,8,2,1
2016-09-03 11:20:27,675,filter:14-conv1:8-conv2:2-fc:8-Momentum,1_epoch,0.197,91.890,NA,NA,14,8,2,8
2016-09-03 11:20:27,937,filter:14-conv1:8-conv2:2-fc:4-Momentum,1_epoch,0.333,71.550,NA,NA,14,8,2,4
2016-09-03 11:20:33,372,filter:14-conv1:8-conv2:2-fc:16-Momentum,1_epoch,0.2,93.320,NA,NA,14,8,2,16
2016-09-03 11:20:33,453,filter:14-conv1:8-conv2:2-fc:32-Momentum,1_epoch,0.23,95.720,NA,NA,14,8,2,32
2016-09-03 11:20:39,190,filter:14-conv1:8-conv2:2-fc:128-Momentum,1_epoch,0.216,92.180,NA,NA,14,8,2,128
2016-09-03 11:20:39,192,filter:14-conv1:8-conv2:2-fc:64-Momentum,1_epoch,0.215,94.110,NA,NA,14,8,2,64
2016-09-03 11:20:44,787,filter:14-conv1:8-conv2:2-fc:512-Momentum,1_epoch,0.203,94.700,NA,NA,14,8,2,512
2016-09-03 11:20:44,898,filter:14-conv1:8-conv2:2-fc:256-Momentum,1_epoch,0.256,95.690,NA,NA,14,8,2,256
2016-09-03 11:20:50,045,filter:14-conv1:8-conv2:4-fc:1-Momentum,1_epoch,0.197,21.460,NA,NA,14,8,4,1
2016-09-03 11:20:50,329,filter:14-conv1:8-conv2:4-fc:2-Momentum,1_epoch,0.333,28.630,NA,NA,14,8,4,2
2016-09-03 11:20:55,800,filter:14-conv1:8-conv2:4-fc:8-Momentum,1_epoch,0.193,93.490,NA,NA,14,8,4,8
2016-09-03 11:20:55,812,filter:14-conv1:8-conv2:4-fc:4-Momentum,1_epoch,0.2,67.470,NA,NA,14,8,4,4
2016-09-03 11:21:01,145,filter:14-conv1:8-conv2:4-fc:32-Momentum,1_epoch,0.196,94.830,NA,NA,14,8,4,32
2016-09-03 11:21:01,164,filter:14-conv1:8-conv2:4-fc:16-Momentum,1_epoch,0.196,95.000,NA,NA,14,8,4,16
2016-09-03 11:21:06,844,filter:14-conv1:8-conv2:4-fc:128-Momentum,1_epoch,0.199,95.150,NA,NA,14,8,4,128
2016-09-03 11:21:07,014,filter:14-conv1:8-conv2:4-fc:64-Momentum,1_epoch,0.297,96.610,NA,NA,14,8,4,64
2016-09-03 11:21:12,492,filter:14-conv1:8-conv2:4-fc:512-Momentum,1_epoch,0.203,97.170,NA,NA,14,8,4,512
2016-09-03 11:21:12,736,filter:14-conv1:8-conv2:4-fc:256-Momentum,1_epoch,0.349,96.080,NA,NA,14,8,4,256
2016-09-03 11:21:17,969,filter:14-conv1:8-conv2:8-fc:1-Momentum,1_epoch,0.198,28.080,NA,NA,14,8,8,1
2016-09-03 11:21:18,000,filter:14-conv1:8-conv2:8-fc:2-Momentum,1_epoch,0.194,10.280,NA,NA,14,8,8,2
2016-09-03 11:21:23,696,filter:14-conv1:8-conv2:8-fc:8-Momentum,1_epoch,0.205,87.620,NA,NA,14,8,8,8
2016-09-03 11:21:23,732,filter:14-conv1:8-conv2:8-fc:4-Momentum,1_epoch,0.211,57.370,NA,NA,14,8,8,4
2016-09-03 11:21:29,395,filter:14-conv1:8-conv2:8-fc:32-Momentum,1_epoch,0.197,95.570,NA,NA,14,8,8,32
2016-09-03 11:21:29,419,filter:14-conv1:8-conv2:8-fc:16-Momentum,1_epoch,0.199,94.520,NA,NA,14,8,8,16
2016-09-03 11:21:35,043,filter:14-conv1:8-conv2:8-fc:128-Momentum,1_epoch,0.2,96.780,NA,NA,14,8,8,128
2016-09-03 11:21:35,095,filter:14-conv1:8-conv2:8-fc:64-Momentum,1_epoch,0.216,96.730,NA,NA,14,8,8,64
2016-09-03 11:21:41,005,filter:14-conv1:8-conv2:8-fc:512-Momentum,1_epoch,0.217,96.440,NA,NA,14,8,8,512
2016-09-03 11:21:41,247,filter:14-conv1:8-conv2:8-fc:256-Momentum,1_epoch,0.363,96.540,NA,NA,14,8,8,256
2016-09-03 11:21:46,996,filter:14-conv1:8-conv2:16-fc:1-Momentum,1_epoch,0.214,10.280,NA,NA,14,8,16,1
2016-09-03 11:21:47,009,filter:14-conv1:8-conv2:16-fc:2-Momentum,1_epoch,0.218,24.300,NA,NA,14,8,16,2
2016-09-03 11:21:52,812,filter:14-conv1:8-conv2:16-fc:8-Momentum,1_epoch,0.221,91.110,NA,NA,14,8,16,8
2016-09-03 11:21:52,948,filter:14-conv1:8-conv2:16-fc:4-Momentum,1_epoch,0.3,10.280,NA,NA,14,8,16,4
2016-09-03 11:21:58,685,filter:14-conv1:8-conv2:16-fc:32-Momentum,1_epoch,0.214,96.500,NA,NA,14,8,16,32
2016-09-03 11:21:58,710,filter:14-conv1:8-conv2:16-fc:16-Momentum,1_epoch,0.217,95.670,NA,NA,14,8,16,16
2016-09-03 11:22:04,383,filter:14-conv1:8-conv2:16-fc:128-Momentum,1_epoch,0.219,96.040,NA,NA,14,8,16,128
2016-09-03 11:22:04,579,filter:14-conv1:8-conv2:16-fc:64-Momentum,1_epoch,0.343,96.620,NA,NA,14,8,16,64
2016-09-03 11:22:10,497,filter:14-conv1:8-conv2:16-fc:256-Momentum,1_epoch,0.238,95.870,NA,NA,14,8,16,256
2016-09-03 11:22:10,521,filter:14-conv1:8-conv2:16-fc:512-Momentum,1_epoch,0.234,93.930,NA,NA,14,8,16,512
2016-09-03 11:22:16,535,filter:14-conv1:8-conv2:32-fc:2-Momentum,1_epoch,0.231,28.630,NA,NA,14,8,32,2
2016-09-03 11:22:16,672,filter:14-conv1:8-conv2:32-fc:1-Momentum,1_epoch,0.312,10.280,NA,NA,14,8,32,1
2016-09-03 11:22:22,607,filter:14-conv1:8-conv2:32-fc:8-Momentum,1_epoch,0.227,88.650,NA,NA,14,8,32,8
2016-09-03 11:22:22,616,filter:14-conv1:8-conv2:32-fc:4-Momentum,1_epoch,0.229,10.280,NA,NA,14,8,32,4
2016-09-03 11:22:28,883,filter:14-conv1:8-conv2:32-fc:16-Momentum,1_epoch,0.234,94.080,NA,NA,14,8,32,16
2016-09-03 11:22:28,915,filter:14-conv1:8-conv2:32-fc:32-Momentum,1_epoch,0.232,96.510,NA,NA,14,8,32,32
2016-09-03 11:22:35,030,filter:14-conv1:8-conv2:32-fc:128-Momentum,1_epoch,0.241,96.500,NA,NA,14,8,32,128
2016-09-03 11:22:35,257,filter:14-conv1:8-conv2:32-fc:64-Momentum,1_epoch,0.368,96.680,NA,NA,14,8,32,64
2016-09-03 11:22:41,420,filter:14-conv1:8-conv2:32-fc:512-Momentum,1_epoch,0.244,96.340,NA,NA,14,8,32,512
2016-09-03 11:22:41,582,filter:14-conv1:8-conv2:32-fc:256-Momentum,1_epoch,0.322,96.560,NA,NA,14,8,32,256
2016-09-03 11:22:47,993,filter:14-conv1:8-conv2:64-fc:2-Momentum,1_epoch,0.268,10.280,NA,NA,14,8,64,2
2016-09-03 11:22:48,416,filter:14-conv1:8-conv2:64-fc:1-Momentum,1_epoch,0.461,10.280,NA,NA,14,8,64,1
2016-09-03 11:22:55,236,filter:14-conv1:8-conv2:64-fc:8-Momentum,1_epoch,0.277,72.820,NA,NA,14,8,64,8
2016-09-03 11:22:55,356,filter:14-conv1:8-conv2:64-fc:4-Momentum,1_epoch,0.33,10.280,NA,NA,14,8,64,4
2016-09-03 11:23:02,233,filter:14-conv1:8-conv2:64-fc:32-Momentum,1_epoch,0.27,96.140,NA,NA,14,8,64,32
2016-09-03 11:23:02,488,filter:14-conv1:8-conv2:64-fc:16-Momentum,1_epoch,0.421,93.600,NA,NA,14,8,64,16
2016-09-03 11:23:09,407,filter:14-conv1:8-conv2:64-fc:128-Momentum,1_epoch,0.274,95.020,NA,NA,14,8,64,128
2016-09-03 11:23:09,671,filter:14-conv1:8-conv2:64-fc:64-Momentum,1_epoch,0.424,94.220,NA,NA,14,8,64,64
2016-09-03 11:23:16,635,filter:14-conv1:8-conv2:64-fc:256-Momentum,1_epoch,0.293,95.030,NA,NA,14,8,64,256
2016-09-03 11:23:16,929,filter:14-conv1:8-conv2:64-fc:512-Momentum,1_epoch,0.464,94.530,NA,NA,14,8,64,512
2016-09-03 11:23:24,848,filter:14-conv1:8-conv2:128-fc:1-Momentum,1_epoch,0.345,10.280,NA,NA,14,8,128,1
2016-09-03 11:23:24,939,filter:14-conv1:8-conv2:128-fc:2-Momentum,1_epoch,0.387,10.280,NA,NA,14,8,128,2
2016-09-03 11:23:32,897,filter:14-conv1:8-conv2:128-fc:8-Momentum,1_epoch,0.336,10.280,NA,NA,14,8,128,8
2016-09-03 11:23:33,154,filter:14-conv1:8-conv2:128-fc:4-Momentum,1_epoch,0.475,10.280,NA,NA,14,8,128,4
2016-09-03 11:23:41,354,filter:14-conv1:8-conv2:128-fc:32-Momentum,1_epoch,0.339,94.160,NA,NA,14,8,128,32
2016-09-03 11:23:41,412,filter:14-conv1:8-conv2:128-fc:16-Momentum,1_epoch,0.354,83.410,NA,NA,14,8,128,16
2016-09-03 11:23:49,540,filter:14-conv1:8-conv2:128-fc:64-Momentum,1_epoch,0.354,92.790,NA,NA,14,8,128,64
